scroll,estimator,z,published_x,published_y,error_mm
PHerc0332,argmax+hampel,21964,7786,8038,1.276
PHerc0332,argmax+hampel,22143,7910,7981,1.251
PHerc0332,argmax+hampel,22321,7984,7994,1.127
PHerc0332,argmax+hampel,22460,8096,8113,0.763
PHerc0332,argmax+hampel,22559,8223,8103,0.788
PHerc0332,argmax+hampel,22706,8281,8006,1.013
PHerc0332,argmax+hampel,22866,8282,7972,1.15
PHerc0332,argmax+hampel,23027,8249,7909,1.394
PHerc0332,argmax+hampel,23208,8182,7925,1.487
PHerc0332,argmax+hampel,23406,8152,8034,1.351
PHerc0332,argmax+hampel,23636,8141,8072,1.25
PHerc0332,argmax+hampel,23871,8152,8113,1.153
PHerc0332,argmax+hampel,24106,8182,8188,0.982
PHerc0332,argmax+hampel,24361,8218,8289,0.938
PHerc0332,argmax+hampel,24573,8270,8295,1.206
PHerc0332,argmax+hampel,24783,8331,8311,1.074
PHerc0332,argmax+hampel,25039,8339,8289,0.871
PHerc0332,argmax+hampel,25275,8303,8370,0.731
PHerc0332,argmax+hampel,25500,8279,8446,0.936
PHerc0332,argmax+hampel,25725,8190,8521,1.308
PHerc0332,argmax+hampel,25915,8113,8624,1.627
PHerc0332,argmax+hampel,26047,8099,8690,1.754
PHerc0332,argmax+hampel,26203,8056,8750,1.999
PHerc0332,argmax+hampel,26374,8162,8769,1.928
PHerc0332,argmax+hampel,26519,8245,8781,1.861
PHerc0332,argmax+hampel,26674,8328,8778,1.502
PHerc0332,argmax+hampel,26845,8430,8766,1.134
PHerc0332,argmax+hampel,27005,8450,8763,0.96
PHerc0332,argmax+hampel,27130,8546,8697,0.74
PHerc0332,argmax+hampel,27227,8686,8646,0.82
PHerc0332,argmax+hampel,27366,8753,8543,0.753
PHerc0332,argmax+hampel,27524,8755,8461,0.711
PHerc0332,argmax+hampel,27667,8791,8329,0.596
PHerc0332,argmax+hampel,27840,8795,8207,0.452
PHerc0332,argmax+hampel,28009,8673,8106,0.385
PHerc0332,argmax+hampel,28148,8582,8088,0.531
PHerc0332,argmax+hampel,28300,8565,8041,0.561
PHerc0332,argmax+hampel,28486,8566,8053,0.6
PHerc0332,argmax+hampel,28729,8609,8056,0.663
PHerc0332,argmax+hampel,28981,8645,8009,0.821
PHerc0332,argmax+hampel,29228,8678,8025,0.384
PHerc0332,argmax+hampel,29404,8720,8138,0.214
PHerc0332,argmax+hampel,29611,8750,8069,0.603
PHerc0332,argmax+hampel,29829,8811,8006,0.475
PHerc0332,argmax+hampel,30057,8891,7871,0.432
PHerc0332,argmax+hampel,30356,8918,7790,0.456
PHerc0332,argmax+hampel,30648,8929,7680,0.712
PHerc0332,fake_axis,2793,8469,8293,1.719
PHerc0332,fake_axis,2969,8491,8278,1.743
PHerc0332,fake_axis,3174,8512,8264,1.768
PHerc0332,fake_axis,3487,8534,8249,1.795
PHerc0332,fake_axis,3778,8556,8235,1.825
PHerc0332,fake_axis,4032,8592,8221,1.887
PHerc0332,fake_axis,4317,8604,8216,1.908
PHerc0332,fake_axis,4620,8592,8180,1.847
PHerc0332,fake_axis,4810,8560,8163,1.761
PHerc0332,fake_axis,5082,8556,8128,1.721
PHerc0332,fake_axis,5361,8554,8208,1.792
PHerc0332,fake_axis,5625,8547,8277,1.856
PHerc0332,fake_axis,5897,8549,8345,1.948
PHerc0332,fake_axis,6208,8530,8337,1.9
PHerc0332,fake_axis,6507,8512,8325,1.848
PHerc0332,fake_axis,6827,8519,8277,1.798
PHerc0332,fake_axis,7126,8460,8277,1.679
PHerc0332,fake_axis,7396,8450,8257,1.633
PHerc0332,fake_axis,7704,8377,8282,1.527
PHerc0332,fake_axis,7969,8310,8265,1.378
PHerc0332,fake_axis,8194,8286,8248,1.308
PHerc0332,fake_axis,8427,8231,8268,1.248
PHerc0332,fake_axis,8673,8209,8354,1.378
PHerc0332,fake_axis,8980,8236,8339,1.387
PHerc0332,fake_axis,9151,8300,8417,1.629
PHerc0332,fake_axis,9376,8296,8531,1.847
PHerc0332,fake_axis,9516,8183,8534,1.723
PHerc0332,fake_axis,9660,8122,8548,1.698
PHerc0332,fake_axis,9820,8144,8591,1.813
PHerc0332,fake_axis,10021,8202,8611,1.91
PHerc0332,fake_axis,10191,8261,8568,1.88
PHerc0332,fake_axis,10400,8273,8548,1.853
PHerc0332,fake_axis,10540,8286,8514,1.799
PHerc0332,fake_axis,10680,8368,8437,1.77
PHerc0332,fake_axis,10871,8364,8408,1.712
PHerc0332,fake_axis,11068,8385,8397,1.727
PHerc0332,fake_axis,11268,8332,8411,1.666
PHerc0332,fake_axis,11473,8314,8388,1.596
PHerc0332,fake_axis,11658,8284,8391,1.556
PHerc0332,fake_axis,11832,8240,8400,1.511
PHerc0332,fake_axis,12029,8207,8451,1.572
PHerc0332,fake_axis,12176,8283,8516,1.8
PHerc0332,fake_axis,12350,8274,8473,1.701
PHerc0332,fake_axis,12545,8289,8480,1.735
PHerc0332,fake_axis,12695,8268,8473,1.693
PHerc0332,fake_axis,12823,8253,8480,1.688
PHerc0332,fake_axis,13003,8204,8468,1.604
PHerc0332,fake_axis,13172,8215,8483,1.648
PHerc0332,fake_axis,13341,8179,8471,1.582
PHerc0332,fake_axis,13521,8158,8436,1.485
PHerc0332,fake_axis,13673,8160,8427,1.468
PHerc0332,fake_axis,13830,8096,8414,1.376
PHerc0332,fake_axis,13964,8097,8377,1.295
PHerc0332,fake_axis,14127,8114,8383,1.325
PHerc0332,fake_axis,14291,8094,8351,1.235
PHerc0332,fake_axis,14449,8105,8380,1.309
PHerc0332,fake_axis,14640,8097,8389,1.321
PHerc0332,fake_axis,14823,8130,8420,1.421
PHerc0332,fake_axis,14974,8129,8386,1.346
PHerc0332,fake_axis,15180,8111,8389,1.335
PHerc0332,fake_axis,15359,8088,8417,1.375
PHerc0332,fake_axis,15578,8111,8474,1.523
PHerc0332,fake_axis,15791,8163,8518,1.668
PHerc0332,fake_axis,15991,8199,8562,1.8
PHerc0332,fake_axis,16200,8235,8634,1.993
PHerc0332,fake_axis,16255,8218,8612,1.928
PHerc0332,fake_axis,16304,8254,8634,2.013
PHerc0332,fake_axis,16395,8202,8574,1.829
PHerc0332,fake_axis,16479,8179,8511,1.669
PHerc0332,fake_axis,16586,8130,8471,1.533
PHerc0332,fake_axis,16737,8072,8408,1.342
PHerc0332,fake_axis,16850,7986,8348,1.145
PHerc0332,fake_axis,16965,7909,8320,1.053
PHerc0332,fake_axis,17102,7845,8270,0.935
PHerc0332,fake_axis,17228,7765,8251,0.929
PHerc0332,fake_axis,17350,7666,8229,0.981
PHerc0332,fake_axis,17422,7531,8248,1.217
PHerc0332,fake_axis,17474,7448,8242,1.353
PHerc0332,fake_axis,17512,7443,8191,1.288
PHerc0332,fake_axis,17557,7357,8179,1.447
PHerc0332,fake_axis,17615,7292,8223,1.635
PHerc0332,fake_axis,17698,7237,8229,1.757
PHerc0332,fake_axis,17788,7229,8220,1.764
PHerc0332,fake_axis,17884,7237,8179,1.704
PHerc0332,fake_axis,18022,7264,8191,1.658
PHerc0332,fake_axis,18129,7287,8229,1.652
PHerc0332,fake_axis,18237,7308,8220,1.598
PHerc0332,fake_axis,18361,7335,8204,1.523
PHerc0332,fake_axis,18515,7405,8191,1.363
PHerc0332,fake_axis,18661,7501,8194,1.181
PHerc0332,fake_axis,18817,7531,8173,1.094
PHerc0332,fake_axis,18977,7576,8119,0.929
PHerc0332,fake_axis,19168,7615,8116,0.852
PHerc0332,fake_axis,19386,7648,8116,0.794
PHerc0332,fake_axis,19582,7650,8063,0.706
PHerc0332,fake_axis,19788,7655,8082,0.726
PHerc0332,fake_axis,19964,7663,8016,0.616
PHerc0332,fake_axis,20101,7677,7984,0.549
PHerc0332,fake_axis,20281,7697,8012,0.542
PHerc0332,fake_axis,20481,7705,8041,0.571
PHerc0332,fake_axis,20649,7691,8000,0.539
PHerc0332,fake_axis,20829,7667,8019,0.612
PHerc0332,fake_axis,21004,7663,8060,0.677
PHerc0332,fake_axis,21187,7664,8085,0.715
PHerc0332,fake_axis,21377,7681,8122,0.751
PHerc0332,fake_axis,21592,7727,8125,0.691
PHerc0332,fake_axis,21791,7757,8094,0.59
PHerc0332,fake_axis,21964,7786,8038,0.439
PHerc0332,fake_axis,22143,7910,7981,0.247
PHerc0332,fake_axis,22321,7984,7994,0.363
PHerc0332,fake_axis,22460,8096,8113,0.755
PHerc0332,fake_axis,22559,8223,8103,0.975
PHerc0332,fake_axis,22706,8281,8006,1.002
PHerc0332,fake_axis,22866,8282,7972,0.984
PHerc0332,fake_axis,23027,8249,7909,0.883
PHerc0332,fake_axis,23208,8182,7925,0.727
PHerc0332,fake_axis,23406,8152,8034,0.743
PHerc0332,fake_axis,23636,8141,8072,0.771
PHerc0332,fake_axis,23871,8152,8113,0.852
PHerc0332,fake_axis,24106,8182,8188,1.028
PHerc0332,fake_axis,24361,8218,8289,1.266
PHerc0332,fake_axis,24573,8270,8295,1.359
PHerc0332,fake_axis,24783,8331,8311,1.49
PHerc0332,fake_axis,25039,8339,8289,1.468
PHerc0332,fake_axis,25275,8303,8370,1.546
PHerc0332,fake_axis,25500,8279,8446,1.655
PHerc0332,fake_axis,25725,8190,8521,1.702
PHerc0332,fake_axis,25915,8113,8624,1.864
PHerc0332,fake_axis,26047,8099,8690,2.007
PHerc0332,fake_axis,26203,8056,8750,2.124
PHerc0332,fake_axis,26374,8162,8769,2.231
PHerc0332,fake_axis,26519,8245,8781,2.326
PHerc0332,fake_axis,26674,8328,8778,2.401
PHerc0332,fake_axis,26845,8430,8766,2.495
PHerc0332,fake_axis,27005,8450,8763,2.515
PHerc0332,fake_axis,27130,8546,8697,2.522
PHerc0332,fake_axis,27227,8686,8646,2.661
PHerc0332,fake_axis,27366,8753,8543,2.623
PHerc0332,fake_axis,27524,8755,8461,2.513
PHerc0332,fake_axis,27667,8791,8329,2.43
PHerc0332,fake_axis,27840,8795,8207,2.325
PHerc0332,fake_axis,28009,8673,8106,1.972
PHerc0332,fake_axis,28148,8582,8088,1.751
PHerc0332,fake_axis,28300,8565,8041,1.682
PHerc0332,fake_axis,28486,8566,8053,1.691
PHerc0332,fake_axis,28729,8609,8056,1.793
PHerc0332,fake_axis,28981,8645,8009,1.856
PHerc0332,fake_axis,29228,8678,8025,1.94
PHerc0332,fake_axis,29404,8720,8138,2.102
PHerc0332,fake_axis,29611,8750,8069,2.13
PHerc0332,fake_axis,29829,8811,8006,2.248
PHerc0332,fake_axis,30057,8891,7871,2.421
PHerc0332,fake_axis,30356,8918,7790,2.495
PHerc0332,fake_axis,30648,8929,7680,2.558
