scroll,z,k,seed,cell,x,y,inside
PHercParis4,48366,1,20310281,d,17145.45020266182,16145.329750607438,1
PHercParis4,48366,2,20311281,a,18105.896338773713,15727.574650155722,1
PHercParis4,48366,2,20311281,b,18123.896338773713,15753.574650155722,1
PHercParis4,48366,2,20311281,c,17606.064563073072,15824.431732810039,1
PHercParis4,48366,2,20311281,d,18294.064563073072,15769.431732810039,1
PHercParis4,48366,3,20312281,a,17728.34408856651,15902.05369625253,1
PHercParis4,48366,3,20312281,b,17723.34408856651,15902.05369625253,1
PHercParis4,48366,3,20312281,c,17728.34408856651,15902.05369625253,1
PHercParis4,48366,3,20312281,d,17723.34408856651,15902.05369625253,1
PHercParis4,48366,4,20313281,a,17818.682570943954,15901.883737100576,1
PHercParis4,48366,4,20313281,b,17991.682570943954,15427.883737100576,1
PHercParis4,48366,4,20313281,c,17818.682570943954,15901.883737100576,1
PHercParis4,48366,4,20313281,d,17130.25346387157,16109.715999109954,1
PHercParis4,48366,5,20314281,a,17713.30431635279,15886.68303599269,1
PHercParis4,48366,5,20314281,b,17588.30431635279,15819.68303599269,1
PHercParis4,48366,5,20314281,c,17940.24591481128,15867.618212207753,1
PHercParis4,48366,5,20314281,d,17585.24591481128,15820.618212207753,1
PHercParis4,48366,6,20315281,a,17588.837308624858,15819.464197097883,1
PHercParis4,48366,6,20315281,b,17382.837308624858,15582.464197097883,1
PHercParis4,48366,6,20315281,c,17588.569237540934,15819.60150146046,1
PHercParis4,48366,6,20315281,d,17571.569237540934,15767.60150146046,1
PHercParis4,48366,7,20316281,a,17728.550621914244,15940.331115366233,1
PHercParis4,48366,7,20316281,b,17963.550621914244,15581.331115366233,1
PHercParis4,48366,7,20316281,c,17728.550621914244,15940.331115366233,1
PHercParis4,48366,7,20316281,d,17963.550621914244,15581.331115366233,1
PHercParis4,48366,8,20317281,a,17762.784921260492,15861.685738628272,1
PHercParis4,48366,8,20317281,b,17985.784921260492,16219.685738628272,1
PHercParis4,48366,8,20317281,c,17762.784921260492,15861.685738628272,1
PHercParis4,48366,8,20317281,d,17985.784921260492,16219.685738628272,1
PHercParis4,48366,9,20318281,a,17704.97013732875,15788.834791699384,1
PHercParis4,48366,9,20318281,b,17705.97013732875,15789.834791699384,1
PHercParis4,48366,9,20318281,c,17704.97013732875,15788.834791699384,1
PHercParis4,48366,9,20318281,d,17853.97013732875,15885.834791699384,1
PHercParis4,48366,10,20319281,a,17847.163457198843,15828.404229991469,1
PHercParis4,48366,10,20319281,b,17849.163457198843,15578.404229991469,1
PHercParis4,48366,10,20319281,c,17847.163457198843,15828.404229991469,1
PHercParis4,48366,10,20319281,d,17876.163457198843,15765.404229991469,1
PHercParis4,48366,11,20320281,a,17715.347207549017,15895.30229881634,1
PHercParis4,48366,11,20320281,b,17911.347207549017,15568.30229881634,1
PHercParis4,48366,11,20320281,c,17715.347207549017,15895.30229881634,1
PHercParis4,48366,11,20320281,d,17911.347207549017,15568.30229881634,1
PHercParis4,48366,12,20321281,a,17834.52942035335,15827.670298260195,1
PHercParis4,48366,12,20321281,b,17862.52942035335,15889.670298260195,1
PHercParis4,48366,12,20321281,c,17834.52942035335,15827.670298260195,1
PHercParis4,48366,12,20321281,d,17862.52942035335,15889.670298260195,1
PHercParis4,48366,13,20322281,a,17617.40145760682,15931.98226018114,1
PHercParis4,48366,13,20322281,b,17305.40145760682,15782.98226018114,1
PHercParis4,48366,13,20322281,c,17617.40145760682,15931.98226018114,1
PHercParis4,48366,13,20322281,d,17414.40145760682,15921.98226018114,1
PHercParis4,48366,14,20323281,a,17725.380279850953,15902.054902122549,1
PHercParis4,48366,14,20323281,b,18302.380279850953,16039.054902122549,1
PHercParis4,48366,14,20323281,c,17725.380279850953,15902.054902122549,1
PHercParis4,48366,14,20323281,d,18306.380279850953,16045.054902122549,1
PHercParis4,48366,15,20324281,a,17929.19992009403,15852.972942387327,1
PHercParis4,48366,15,20324281,b,17368.19992009403,15950.972942387327,1
PHercParis4,48366,15,20324281,c,17929.19992009403,15852.972942387327,1
PHercParis4,48366,15,20324281,d,17364.86697909486,15952.065076656343,1
PHercParis4,48366,16,20325281,a,17564.517064860676,15829.545531526266,1
PHercParis4,48366,16,20325281,b,17391.517064860676,15937.545531526266,1
PHercParis4,48366,16,20325281,c,17564.517064860676,15829.545531526266,1
PHercParis4,48366,16,20325281,d,17393.517064860676,15936.545531526266,1
PHercParis4,48366,17,20326281,a,17852.78266228469,15942.461948402091,1
PHercParis4,48366,17,20326281,b,17253.78266228469,15810.461948402091,1
PHercParis4,48366,17,20326281,c,17852.78266228469,15942.461948402091,1
PHercParis4,48366,17,20326281,d,17253.78266228469,15810.461948402091,1
PHercParis4,48366,18,20327281,a,17751.29388027507,15908.647327972798,1
PHercParis4,48366,18,20327281,b,17424.29388027507,15518.647327972798,1
PHercParis4,48366,18,20327281,c,17751.29388027507,15908.647327972798,1
PHercParis4,48366,18,20327281,d,17747.29388027507,15900.647327972798,1
PHercParis4,48366,19,20328281,a,17731.240086342787,15908.104895130542,1
PHercParis4,48366,19,20328281,b,17918.240086342787,15502.104895130542,1
PHercParis4,48366,19,20328281,c,17731.024516910136,15907.557201386922,1
PHercParis4,48366,19,20328281,d,17926.024516910136,15565.557201386922,1
PHercParis4,51440,0,20312355,a,16975.61459830997,16802.142268844946,1
PHercParis4,51440,0,20312355,b,16423.61459830997,16982.142268844946,1
PHercParis4,51440,0,20312355,c,16975.634827966533,16802.94666535528,1
PHercParis4,51440,0,20312355,d,16423.61459830997,16982.142268844946,1
PHercParis4,51440,1,20313355,a,17085.314607005774,16909.349242592918,1
PHercParis4,51440,1,20313355,b,16916.314607005774,17202.349242592918,1
PHercParis4,51440,1,20313355,c,17085.296106544676,16909.21604227345,1
PHercParis4,51440,1,20313355,d,17155.296106544676,17561.21604227345,1
PHercParis4,51440,2,20314355,a,16976.475561519776,16851.08176515498,1
PHercParis4,51440,2,20314355,b,16933.475561519776,16863.08176515498,1
PHercParis4,51440,2,20314355,c,16976.475561519776,16851.08176515498,1
PHercParis4,51440,2,20314355,d,16933.54042740076,16863.099101267766,1
PHercParis4,51440,3,20315355,a,16956.91858341966,17185.366157211487,1
PHercParis4,51440,3,20315355,b,16670.91858341966,17243.366157211487,1
PHercParis4,51440,3,20315355,c,16957.582374537196,17185.300186865225,1
PHercParis4,51440,3,20315355,d,16605.582374537196,17054.300186865225,1
PHercParis4,51440,4,20316355,a,16891.720679792073,16884.71777345537,1
PHercParis4,51440,4,20316355,b,17217.720679792073,17615.71777345537,1
PHercParis4,51440,4,20316355,c,16891.720679792073,16884.71777345537,1
PHercParis4,51440,4,20316355,d,16637.814814737594,16718.07082126635,1
PHercParis4,51440,5,20317355,a,17098.6784084076,16919.312823866494,1
PHercParis4,51440,5,20317355,b,16956.6784084076,17183.312823866494,1
PHercParis4,51440,5,20317355,c,17098.6784084076,16919.312823866494,1
PHercParis4,51440,5,20317355,d,16956.47736038722,17183.051896526726,1
PHercParis4,51440,6,20318355,a,17195.451037404015,17100.70362119922,1
PHercParis4,51440,6,20318355,b,16725.451037404015,16973.70362119922,1
PHercParis4,51440,6,20318355,c,16878.31668193579,16875.176228749166,1
PHercParis4,51440,6,20318355,d,16726.31668193579,16973.176228749166,1
PHercParis4,51440,7,20319355,a,16984.790369707454,17199.517994156726,1
PHercParis4,51440,7,20319355,b,16602.790369707454,17165.517994156726,1
PHercParis4,51440,7,20319355,c,16984.790369707454,17199.517994156726,1
PHercParis4,51440,7,20319355,d,16514.254069084218,17414.13031710525,1
PHercParis4,51440,8,20320355,a,17085.4401108657,16982.041573839455,1
PHercParis4,51440,8,20320355,b,16773.4401108657,17222.041573839455,1
PHercParis4,51440,8,20320355,c,16992.614618917232,17203.093661004263,1
PHercParis4,51440,8,20320355,d,17177.614618917232,17574.093661004263,1
PHercParis4,51440,9,20321355,a,16822.425413331577,17122.112123116698,1
PHercParis4,51440,9,20321355,b,17214.425413331577,17651.112123116698,1
PHercParis4,51440,9,20321355,c,16822.536315079975,17122.387740254595,1
PHercParis4,51440,9,20321355,d,16819.536315079975,17116.387740254595,1
PHercParis4,51440,10,20322355,a,16895.05657191191,17176.126104283663,1
PHercParis4,51440,10,20322355,b,17165.05657191191,17534.126104283663,1
PHercParis4,51440,10,20322355,c,16895.05657191191,17176.126104283663,1
PHercParis4,51440,10,20322355,d,17105.694939418907,17631.016342593426,1
PHercParis4,51440,11,20323355,a,17090.08325664361,17286.29652414991,1
PHercParis4,51440,11,20323355,b,16686.08325664361,17224.29652414991,1
PHercParis4,51440,11,20323355,c,17090.08325664361,17286.29652414991,1
PHercParis4,51440,11,20323355,d,17107.169582817507,17277.30333013696,1
PHercParis4,51440,12,20324355,a,17167.12608266511,16919.07686389809,1
PHercParis4,51440,12,20324355,b,17118.12608266511,17497.07686389809,1
PHercParis4,51440,12,20324355,c,17167.12608266511,16919.07686389809,1
PHercParis4,51440,12,20324355,d,17118.09220624369,17547.773166983734,1
PHercParis4,51440,13,20325355,a,17172.095331013432,17038.177639465976,1
PHercParis4,51440,13,20325355,b,16969.095331013432,17255.177639465976,1
PHercParis4,51440,13,20325355,c,17172.095331013432,17038.177639465976,1
PHercParis4,51440,13,20325355,d,16491.61409054857,17672.9052589455,1
PHercParis4,51440,14,20326355,a,17084.493764696126,17018.34778955169,1
PHercParis4,51440,14,20326355,b,17029.493764696126,17148.34778955169,1
PHercParis4,51440,14,20326355,c,17006.465755645542,17174.329978638656,1
PHercParis4,51440,14,20326355,d,17029.465755645542,17148.329978638656,1
PHercParis4,51440,15,20327355,a,17002.493061357964,16803.073834024286,1
PHercParis4,51440,15,20327355,b,16787.493061357964,17246.073834024286,1
PHercParis4,51440,15,20327355,c,17002.475953331425,16803.383668633014,1
PHercParis4,51440,15,20327355,d,17151.475953331425,17320.383668633014,1
PHercParis4,51440,16,20328355,a,16975.427784131327,16856.82920025916,1
PHercParis4,51440,16,20328355,b,17169.427784131327,17643.82920025916,1
PHercParis4,51440,16,20328355,c,16974.738139186382,16858.054807297565,1
PHercParis4,51440,16,20328355,d,17425.738139186382,17893.054807297565,1
PHercParis4,51440,17,20329355,a,16895.39680271028,16831.919199723354,1
PHercParis4,51440,17,20329355,b,16779.39680271028,16822.919199723354,1
PHercParis4,51440,17,20329355,c,16871.65547663774,16830.40468251174,1
PHercParis4,51440,17,20329355,d,17162.65547663774,17419.40468251174,1
PHercParis4,51440,18,20330355,a,17004.151982713724,17142.592492082156,1
PHercParis4,51440,18,20330355,b,16609.151982713724,17107.592492082156,1
PHercParis4,51440,18,20330355,c,17414.52823301599,17278.615798888623,1
PHercParis4,51440,18,20330355,d,16609.63353627973,17107.060411869705,1
PHercParis4,51440,19,20331355,a,16978.289145786806,17195.634367666626,1
PHercParis4,51440,19,20331355,b,16327.289145786806,17380.634367666626,1
PHercParis4,51440,19,20331355,c,16979.270315392216,17195.91253071015,1
PHercParis4,51440,19,20331355,d,16979.270315392216,17195.91253071015,1
PHercParis4,54514,0,20315429,a,16710.629939038863,17697.475875950124,1
PHercParis4,54514,0,20315429,b,17486.629939038863,17490.475875950124,1
PHercParis4,54514,0,20315429,c,16710.629939038863,17697.475875950124,1
PHercParis4,54514,0,20315429,d,17469.629939038863,17841.475875950124,1
PHercParis4,54514,1,20316429,a,16700.010358932446,17562.07796419803,1
PHercParis4,54514,1,20316429,b,16452.010358932446,17657.07796419803,1
PHercParis4,54514,1,20316429,c,16699.318789481527,17560.918296924025,1
PHercParis4,54514,1,20316429,d,16451.51932009537,17656.705987330177,1
PHercParis4,54514,2,20317429,a,16895.916834180203,17525.212498928886,1
PHercParis4,54514,2,20317429,b,16772.916834180203,17861.212498928886,1
PHercParis4,54514,2,20317429,c,16895.57997248167,17524.704417495876,1
PHercParis4,54514,2,20317429,d,16773.57997248167,17864.704417495876,1
PHercParis4,54514,3,20318429,a,16852.159821050263,17570.772182370325,1
PHercParis4,54514,3,20318429,b,16708.159821050263,17095.772182370325,1
PHercParis4,54514,3,20318429,c,16852.068493569168,17570.42689288315,1
PHercParis4,54514,3,20318429,d,17138.068493569168,17762.42689288315,1
PHercParis4,54514,4,20319429,a,16816.51103114856,17574.627890663556,1
PHercParis4,54514,4,20319429,b,16798.51103114856,17523.627890663556,1
PHercParis4,54514,4,20319429,c,16816.553333416257,17574.19895274233,1
PHercParis4,54514,4,20319429,d,16797.553333416257,17524.19895274233,1
PHercParis4,54514,5,20320429,a,16769.645539572055,17640.30737891962,1
PHercParis4,54514,5,20320429,b,16647.645539572055,17800.30737891962,1
PHercParis4,54514,5,20320429,c,16769.645539572055,17640.30737891962,1
PHercParis4,54514,5,20320429,d,17232.92120058919,17255.203113138796,1
PHercParis4,54514,6,20321429,a,16902.417428267134,17592.331529084964,1
PHercParis4,54514,6,20321429,b,17255.417428267134,17838.331529084964,1
PHercParis4,54514,6,20321429,c,16902.417428267134,17592.331529084964,1
PHercParis4,54514,6,20321429,d,16925.38410469109,17624.82611062877,1
PHercParis4,54514,7,20322429,a,16859.380041652075,17572.50048810957,1
PHercParis4,54514,7,20322429,b,16956.380041652075,17669.50048810957,1
PHercParis4,54514,7,20322429,c,16859.380041652075,17572.50048810957,1
PHercParis4,54514,7,20322429,d,16956.380041652075,17669.50048810957,1
PHercParis4,54514,8,20323429,a,16807.998538756765,17574.530816425104,1
PHercParis4,54514,8,20323429,b,16771.998538756765,17686.530816425104,1
PHercParis4,54514,8,20323429,c,16808.045824082892,17575.15115573412,1
PHercParis4,54514,8,20323429,d,16777.045824082892,17684.15115573412,1
PHercParis4,54514,9,20324429,a,16786.96230183648,17606.928410455304,1
PHercParis4,54514,9,20324429,b,16772.96230183648,17716.928410455304,1
PHercParis4,54514,9,20324429,c,16786.96230183648,17606.928410455304,1
PHercParis4,54514,9,20324429,d,16771.837399743097,17716.46704869251,1
PHercParis4,54514,10,20325429,a,16595.908147536447,17649.24465118982,1
PHercParis4,54514,10,20325429,b,16567.908147536447,17642.24465118982,1
PHercParis4,54514,10,20325429,c,16595.908147536447,17649.24465118982,1
PHercParis4,54514,10,20325429,d,16567.908147536447,17642.24465118982,1
PHercParis4,54514,11,20326429,a,16744.123580954165,17647.58268885208,1
PHercParis4,54514,11,20326429,b,16582.123580954165,17819.58268885208,1
PHercParis4,54514,11,20326429,c,16744.123580954165,17647.58268885208,1
PHercParis4,54514,11,20326429,d,16582.123580954165,17819.58268885208,1
PHercParis4,54514,12,20327429,a,16768.026573364743,17688.86340998069,1
PHercParis4,54514,12,20327429,b,16804.026573364743,17750.86340998069,1
PHercParis4,54514,12,20327429,c,16768.25864603021,17688.739175021303,1
PHercParis4,54514,12,20327429,d,16804.25864603021,17750.739175021303,1
PHercParis4,54514,13,20328429,a,16802.811927133476,17552.756645695037,1
PHercParis4,54514,13,20328429,b,16851.811927133476,17646.756645695037,1
PHercParis4,54514,13,20328429,c,16802.811927133476,17552.756645695037,1
PHercParis4,54514,13,20328429,d,16851.811927133476,17646.756645695037,1
PHercParis4,54514,14,20329429,a,16800.134565747514,17586.78296858278,1
PHercParis4,54514,14,20329429,b,16780.134565747514,17419.78296858278,1
PHercParis4,54514,14,20329429,c,16800.134565747514,17586.78296858278,1
PHercParis4,54514,14,20329429,d,16801.387029935144,17602.235412548573,1
PHercParis4,54514,15,20330429,a,16616.37785660804,17710.179347617417,1
PHercParis4,54514,15,20330429,b,17709.37785660804,17498.179347617417,1
PHercParis4,54514,15,20330429,c,16810.540336474536,17558.855258829015,1
PHercParis4,54514,15,20330429,d,17518.540336474536,17638.855258829015,1
PHercParis4,54514,16,20331429,a,16810.153685569636,17616.20056467347,1
PHercParis4,54514,16,20331429,b,17340.153685569636,17236.20056467347,1
PHercParis4,54514,16,20331429,c,16810.24381673103,17616.729467754514,1
PHercParis4,54514,16,20331429,d,17340.153685569636,17236.20056467347,1
PHercParis4,54514,17,20332429,a,16887.425271802756,17555.89677594364,1
PHercParis4,54514,17,20332429,b,16888.425271802756,17554.89677594364,1
PHercParis4,54514,17,20332429,c,16887.425271802756,17555.89677594364,1
PHercParis4,54514,17,20332429,d,16888.425271802756,17554.89677594364,1
PHercParis4,54514,18,20333429,a,16735.023003250604,17700.042444216164,1
PHercParis4,54514,18,20333429,b,16758.023003250604,17901.042444216164,1
